index,weekday,mood,activities,datetime,date,small meal,ate in,sport,teaching,flight,cleaning,labour,Thảo,went out,left the house,ate out,music,online shopping,Up too late,drinking,shower,animals,Medical,walk,gaming,TV,YouTube,massage,holiday,hungover,Extreme,commute,acquaintances,browsing,groceries,bed too late,lesson,Vietnamese,Climbing,cinema,mental task,Meal,sex,cooking,home dinner,Irish,editing,Bed on time,Dessert,cycling,wanking,N2O,MD,train,stayed in,family,social media,soccer,Up on time,driving,journal,podcasts,friends,museum,acid,strangers,weed,reading,snacking,boardgames,sick,fine dining,photography,fast food,studying,relax,bus,guitar,coke,karaoke,Workout,time,rank,diff,newtime
2020-01-08 18:15:00,Wednesday,4,"['small meal', 'guitar', 'stayed in', 'TV', 'mental task', 'studying']",2020-01-08 18:15:00,2020-01-08,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,18:15:00,3.0,0 days 04:25:00.000000000,2020-01-08 16:02:30
2020-01-08 13:50:00,Wednesday,4,"['small meal', 'stayed in', 'mental task', 'studying']",2020-01-08 13:50:00,2020-01-08,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13:50:00,2.0,0 days 02:31:00.000000000,2020-01-08 12:34:30
2020-01-08 11:19:00,Wednesday,3,"['wanking', 'browsing', 'Up too late', 'sick', 'shower']",2020-01-08 11:19:00,2020-01-08,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11:19:00,1.0,0 days 11:50:00.000000000,4
2020-01-07 23:29:00,Tuesday,4,"['home dinner', 'wanking', 'left the house', 'family', 'strangers', 'gaming', 'browsing', 'podcasts', 'music', 'Bed on time', 'sport', 'walk', 'soccer']",2020-01-07 23:29:00,2020-01-07,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:29:00,4.0,0 days 05:10:00.000000000,2020-01-07 20:54:00
2020-01-07 18:19:00,Tuesday,4,"['home dinner', 'stayed in', 'gaming', 'mental task', 'studying']",2020-01-07 18:19:00,2020-01-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,18:19:00,3.0,0 days 05:12:00.000000000,2020-01-07 15:43:00
2020-01-07 13:07:00,Tuesday,3,"['small meal', 'wanking', 'left the house', 'music', 'walk']",2020-01-07 13:07:00,2020-01-07,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:07:00,2.0,0 days 02:42:00.000000000,2020-01-07 11:46:00
2020-01-07 10:25:00,Tuesday,3,"['browsing', 'Up too late', 'shower']",2020-01-07 10:25:00,2020-01-07,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10:25:00,1.0,0 days 10:45:00.000000000,4
2020-01-06 23:40:00,Monday,3,"['Dessert', 'stayed in', 'gaming', 'browsing', 'bed too late']",2020-01-06 23:40:00,2020-01-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:40:00,4.0,0 days 02:17:00.000000000,2020-01-06 22:31:30
2020-01-06 21:23:00,Monday,4,"['cooking', 'home dinner', 'wanking', 'guitar', 'stayed in', 'TV', 'gaming', 'mental task', 'studying']",2020-01-06 21:23:00,2020-01-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,21:23:00,3.0,0 days 08:04:00.000000000,2020-01-06 17:21:00
2020-01-06 13:19:00,Monday,3,"['small meal', 'left the house', 'gaming', 'music', 'mental task', 'studying', 'Medical', 'walk']",2020-01-06 13:19:00,2020-01-06,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13:19:00,2.0,0 days 04:01:00.000000000,2020-01-06 11:18:30
2020-01-06 09:18:00,Monday,2,"['Up too late', 'sick']",2020-01-06 09:18:00,2020-01-06,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,09:18:00,1.0,0 days 09:58:00.000000000,4
2020-01-05 23:20:00,Sunday,4,"['small meal', 'wanking', 'guitar', 'stayed in', 'gaming', 'browsing', 'bed too late']",2020-01-05 23:20:00,2020-01-05,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,23:20:00,4.0,0 days 04:53:00.000000000,2020-01-05 20:53:30
2020-01-05 18:27:00,Sunday,4,"['fine dining', 'animals', 'family', 'gaming']",2020-01-05 18:27:00,2020-01-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18:27:00,3.0,0 days 04:27:00.000000000,2020-01-05 16:13:30
2020-01-05 14:00:00,Sunday,3,"['guitar', 'family', 'gaming', 'studying']",2020-01-05 14:00:00,2020-01-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,14:00:00,2.0,0 days 02:15:00.000000000,2020-01-05 12:52:30
2020-01-05 11:45:00,Sunday,3,"['wanking', 'browsing', 'social media', 'Up too late', 'shower']",2020-01-05 11:45:00,2020-01-05,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11:45:00,1.0,0 days 13:45:00.000000000,4
2020-01-04 22:00:00,Saturday,4,"['home dinner', 'wanking', 'left the house', 'animals', 'family', 'TV', 'hungover']",2020-01-04 22:00:00,2020-01-04,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:00:00,3.0,0 days 09:00:00.000000000,2020-01-04 17:30:00
2020-01-04 13:00:00,Saturday,3,"['music', 'hungover', 'shower', 'walk']",2020-01-04 13:00:00,2020-01-04,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:00:00,2.0,0 days 01:23:00.000000000,2020-01-04 12:18:30
2020-01-04 11:37:00,Saturday,3,['hungover'],2020-01-04 11:37:00,2020-01-04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11:37:00,1.0,0 days 13:37:00.000000000,4
2020-01-03 22:00:00,Friday,4,"['fast food', 'friends', 'drinking', 'went out', 'coke']",2020-01-03 22:00:00,2020-01-03,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,22:00:00,4.0,0 days 01:33:00.000000000,2020-01-03 21:13:30
2020-01-03 20:27:00,Friday,4,"['fast food', 'friends', 'drinking', 'went out', 'studying', 'walk', 'bus']",2020-01-03 20:27:00,2020-01-03,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,20:27:00,3.0,0 days 07:24:00.000000000,2020-01-03 16:45:00
2020-01-03 13:03:00,Friday,3,"['small meal', 'left the house', 'YouTube', 'walk']",2020-01-03 13:03:00,2020-01-03,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:03:00,2.0,0 days 01:54:00.000000000,2020-01-03 12:06:00
2020-01-03 11:09:00,Friday,3,"['browsing', 'Up too late', 'shower']",2020-01-03 11:09:00,2020-01-03,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11:09:00,1.0,0 days 11:14:00.000000000,4
2020-01-02 23:55:00,Thursday,2,"['home dinner', 'wanking', 'stayed in', 'gaming', 'browsing', 'bed too late']",2020-01-02 23:55:00,2020-01-02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:55:00,4.0,0 days 05:06:00.000000000,2020-01-02 21:22:00
2020-01-02 18:49:00,Thursday,3,"['home dinner', 'left the house', 'gaming', 'groceries']",2020-01-02 18:49:00,2020-01-02,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:49:00,3.0,0 days 05:27:00.000000000,2020-01-02 16:05:30
2020-01-02 13:22:00,Thursday,3,"['small meal', 'stayed in', 'mental task']",2020-01-02 13:22:00,2020-01-02,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:22:00,2.0,0 days 01:51:00.000000000,2020-01-02 12:26:30
2020-01-02 11:31:00,Thursday,3,"['Up too late', 'sick', 'shower']",2020-01-02 11:31:00,2020-01-02,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11:31:00,1.0,0 days 12:24:00.000000000,4
2020-01-01 23:07:00,Wednesday,3,"['guitar', 'TV', 'gaming', 'browsing', 'bed too late']",2020-01-01 23:07:00,2020-01-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,23:07:00,3.0,0 days 02:14:00.000000000,2020-01-01 22:00:00
2020-01-01 20:53:00,Wednesday,3,"['ate in', 'Meal', 'TV', 'gaming', 'groceries', 'walk']",2020-01-01 20:53:00,2020-01-01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20:53:00,2.0,0 days 06:52:00.000000000,2020-01-01 17:27:00
2020-01-01 14:01:00,Wednesday,3,"['ate in', 'Meal', 'gaming']",2020-01-01 14:01:00,2020-01-01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14:01:00,1.0,0 days 14:06:00.000000000,4
2019-12-31 23:55:00,Tuesday,3,"['ate in', 'Meal', 'wanking', 'friends', 'gaming', 'walk']",2019-12-31 23:55:00,2019-12-31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:55:00,3.0,0 days 04:45:00.000000000,2019-12-31 21:32:30
2019-12-31 19:10:00,Tuesday,2,"['wanking', 'gaming']",2019-12-31 19:10:00,2019-12-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19:10:00,2.0,0 days 04:34:00.000000000,2019-12-31 16:53:00
2019-12-31 14:36:00,Tuesday,3,"['ate in', 'Meal', 'gaming', 'hungover']",2019-12-31 14:36:00,2019-12-31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14:36:00,1.0,0 days 16:36:00.000000000,4
2019-12-30 22:00:00,Monday,4,"['ate in', 'Meal', 'friends', 'Thảo', 'gaming', 'drinking', 'went out', 'walk']",2019-12-30 22:00:00,2019-12-30,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:00:00,3.0,0 days 03:47:00.000000000,2019-12-30 20:06:30
2019-12-30 18:13:00,Monday,3,"['ate in', 'Meal', 'friends', 'gaming', 'walk']",2019-12-30 18:13:00,2019-12-30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:13:00,2.0,0 days 05:04:00.000000000,2019-12-30 15:41:00
2019-12-30 13:09:00,Monday,3,"['ate in', 'Meal', 'holiday', 'driving']",2019-12-30 13:09:00,2019-12-30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:09:00,1.0,0 days 13:29:00.000000000,4
2019-12-29 23:40:00,Sunday,3,"['ate in', 'Meal', 'Thảo', 'family']",2019-12-29 23:40:00,2019-12-29,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:40:00,3.0,0 days 05:02:00.000000000,2019-12-29 21:09:00
2019-12-29 18:38:00,Sunday,3,"['ate in', 'Meal', 'animals', 'Thảo', 'family', 'gaming', 'driving']",2019-12-29 18:38:00,2019-12-29,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:38:00,2.0,0 days 04:32:00.000000000,2019-12-29 16:22:00
2019-12-29 14:06:00,Sunday,3,"['ate in', 'Meal', 'animals', 'Thảo', 'family', 'sick', 'hungover', 'driving']",2019-12-29 14:06:00,2019-12-29,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14:06:00,1.0,0 days 16:06:00.000000000,4
2019-12-28 22:00:00,Saturday,3,"['ate out', 'Meal', 'friends', 'Thảo', 'drinking', 'went out']",2019-12-28 22:00:00,2019-12-28,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:00:00,3.0,0 days 02:24:00.000000000,2019-12-28 20:48:00
2019-12-28 19:36:00,Saturday,3,"['ate in', 'Meal', 'Thảo', 'family', 'gaming', 'sick']",2019-12-28 19:36:00,2019-12-28,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19:36:00,2.0,0 days 05:19:00.000000000,2019-12-28 16:56:30
2019-12-28 14:17:00,Saturday,3,"['ate in', 'Meal', 'Thảo', 'family', 'labour', 'sick']",2019-12-28 14:17:00,2019-12-28,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14:17:00,1.0,0 days 20:17:00.000000000,4
2019-12-27 18:00:00,Friday,3,"['friends', 'Thảo', 'holiday', 'driving']",2019-12-27 18:00:00,2019-12-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:00:00,2.0,0 days 04:20:00.000000000,2019-12-27 15:50:00
2019-12-27 13:40:00,Friday,3,"['ate out', 'friends', 'Thảo', 'sick', 'hungover', 'driving']",2019-12-27 13:40:00,2019-12-27,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13:40:00,1.0,0 days 15:40:00.000000000,4
2019-12-26 22:00:00,Thursday,3,"['ate in', 'Meal', 'friends', 'Thảo', 'drinking', 'holiday']",2019-12-26 22:00:00,2019-12-26,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:00:00,3.0,0 days 02:44:00.000000000,2019-12-26 20:38:00
2019-12-26 19:16:00,Thursday,3,"['ate out', 'Meal', 'friends', 'Thảo', 'drinking', 'holiday', 'driving']",2019-12-26 19:16:00,2019-12-26,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19:16:00,2.0,0 days 05:48:00.000000000,2019-12-26 16:22:00
2019-12-26 13:28:00,Thursday,3,"['ate in', 'Meal', 'Thảo', 'holiday', 'driving']",2019-12-26 13:28:00,2019-12-26,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:28:00,1.0,0 days 15:28:00.000000000,4
2019-12-25 22:00:00,Wednesday,3,"['ate in', 'Meal', 'Thảo', 'family', 'gaming', 'boardgames']",2019-12-25 22:00:00,2019-12-25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,22:00:00,3.0,0 days 01:59:00.000000000,2019-12-25 21:00:30
2019-12-25 20:01:00,Wednesday,3,"['ate in', 'Meal', 'Thảo', 'family', 'TV', 'gaming']",2019-12-25 20:01:00,2019-12-25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20:01:00,2.0,0 days 06:23:00.000000000,2019-12-25 16:49:30
2019-12-25 13:38:00,Wednesday,3,"['Thảo', 'family', 'gaming']",2019-12-25 13:38:00,2019-12-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:38:00,1.0,0 days 15:38:00.000000000,4
2019-12-24 22:00:00,Tuesday,3,"['Thảo', 'family', 'gaming', 'boardgames']",2019-12-24 22:00:00,2019-12-24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,22:00:00,3.0,0 days 03:52:00.000000000,2019-12-24 20:04:00
2019-12-24 18:08:00,Tuesday,3,"['ate in', 'Meal', 'Thảo', 'family', 'driving']",2019-12-24 18:08:00,2019-12-24,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:08:00,2.0,0 days 04:01:00.000000000,2019-12-24 16:07:30
2019-12-24 14:07:00,Tuesday,3,"['ate in', 'Meal', 'Thảo', 'family', 'holiday', 'driving']",2019-12-24 14:07:00,2019-12-24,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14:07:00,1.0,0 days 14:15:00.000000000,4
2019-12-23 23:52:00,Monday,3,"['ate in', 'Meal', 'Thảo', 'family', 'boardgames', 'driving']",2019-12-23 23:52:00,2019-12-23,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23:52:00,3.0,0 days 05:01:00.000000000,2019-12-23 21:21:30
